block_id,HARPNUM,start,end,n_targets,n_positive,global_block_index,num_shards,shard_index
2025_HARP12576_20250118_0924_20250118_1248,12576,2025-01-18 09:24:00,2025-01-18 12:48:00,3,0,103,4,3
2025_HARP12579_20250119_0924_20250120_0624,12579,2025-01-19 09:24:00,2025-01-20 06:24:00,14,0,107,4,3
2025_HARP12579_20250120_1048_20250121_0112,12579,2025-01-20 10:48:00,2025-01-21 01:12:00,10,0,111,4,3
2025_HARP12589_20250121_1048_20250122_0612,12589,2025-01-21 10:48:00,2025-01-22 06:12:00,13,13,115,4,3
2025_HARP12600_20250122_1000_20250122_1624,12600,2025-01-22 10:00:00,2025-01-22 16:24:00,5,0,119,4,3
2025_HARP12600_20250123_0112_20250123_0424,12600,2025-01-23 01:12:00,2025-01-23 04:24:00,3,0,123,4,3
2025_HARP12643_20250123_1636_20250124_0524,12643,2025-01-23 16:36:00,2025-01-24 05:24:00,9,0,127,4,3
2025_HARP12600_20250124_1936_20250124_1936,12600,2025-01-24 19:36:00,2025-01-24 19:36:00,1,0,131,4,3
2025_HARP12660_20250126_1000_20250126_1624,12660,2025-01-26 10:00:00,2025-01-26 16:24:00,5,0,135,4,3
2025_HARP12643_20250127_1112_20250128_0136,12643,2025-01-27 11:12:00,2025-01-28 01:36:00,10,0,139,4,3
2025_HARP12657_20250129_1712_20250130_0424,12657,2025-01-29 17:12:00,2025-01-30 04:24:00,8,0,143,4,3
2025_HARP12657_20250201_1012_20250202_0612,12657,2025-02-01 10:12:00,2025-02-02 06:12:00,13,0,147,4,3
2025_HARP12657_20250202_1000_20250202_1624,12657,2025-02-02 10:00:00,2025-02-02 16:24:00,5,0,151,4,3
2025_HARP12667_20250203_1124_20250204_0636,12667,2025-02-03 11:24:00,2025-02-04 06:36:00,13,0,155,4,3
2025_HARP12679_20250204_1048_20250205_0424,12679,2025-02-04 10:48:00,2025-02-05 04:24:00,12,0,159,4,3
2025_HARP12701_20250205_0900_20250206_0424,12701,2025-02-05 09:00:00,2025-02-06 04:24:00,13,0,163,4,3
2025_HARP12701_20250206_0736_20250206_1712,12701,2025-02-06 07:36:00,2025-02-06 17:12:00,7,0,167,4,3
2025_HARP12708_20250207_1412_20250208_1236,12708,2025-02-07 14:12:00,2025-02-08 12:36:00,15,0,171,4,3
2025_HARP12703_20250208_2048_20250209_1248,12703,2025-02-08 20:48:00,2025-02-09 12:48:00,11,0,175,4,3
2025_HARP12713_20250209_2300_20250210_2124,12713,2025-02-09 23:00:00,2025-02-10 21:24:00,15,0,179,4,3
2025_HARP12708_20250211_1100_20250211_1900,12708,2025-02-11 11:00:00,2025-02-11 19:00:00,6,0,183,4,3
2025_HARP12752_20250212_1300_20250213_1148,12752,2025-02-12 13:00:00,2025-02-13 11:48:00,15,0,187,4,3
2025_HARP12732_20250213_1636_20250214_1500,12732,2025-02-13 16:36:00,2025-02-14 15:00:00,15,0,191,4,3
2025_HARP12733_20250214_0948_20250215_0812,12733,2025-02-14 09:48:00,2025-02-15 08:12:00,15,7,195,4,3
2025_HARP12733_20250215_0948_20250216_0812,12733,2025-02-15 09:48:00,2025-02-16 08:12:00,15,0,199,4,3
2025_HARP12752_20250216_1324_20250216_1500,12752,2025-02-16 13:24:00,2025-02-16 15:00:00,2,0,203,4,3
2025_HARP12755_20250217_0324_20250218_0148,12755,2025-02-17 03:24:00,2025-02-18 01:48:00,15,0,207,4,3
2025_HARP12733_20250218_0948_20250219_0012,12733,2025-02-18 09:48:00,2025-02-19 00:12:00,10,0,211,4,3
2025_HARP12755_20250220_0512_20250220_1624,12755,2025-02-20 05:12:00,2025-02-20 16:24:00,8,0,215,4,3
2025_HARP12768_20250220_2324_20250221_2148,12768,2025-02-20 23:24:00,2025-02-21 21:48:00,15,0,219,4,3
2025_HARP12807_20250222_0748_20250222_0924,12807,2025-02-22 07:48:00,2025-02-22 09:24:00,2,0,223,4,3
2025_HARP12807_20250223_1236_20250224_1100,12807,2025-02-23 12:36:00,2025-02-24 11:00:00,15,0,227,4,3
2025_HARP12807_20250224_2348_20250225_2212,12807,2025-02-24 23:48:00,2025-02-25 22:12:00,15,0,231,4,3
2025_HARP12807_20250225_2348_20250226_0436,12807,2025-02-25 23:48:00,2025-02-26 04:36:00,4,0,235,4,3
2025_HARP12810_20250226_2112_20250227_0200,12810,2025-02-26 21:12:00,2025-02-27 02:00:00,4,0,239,4,3
2025_HARP12806_20250227_1912_20250228_0136,12806,2025-02-27 19:12:00,2025-02-28 01:36:00,5,0,243,4,3
2025_HARP12810_20250228_1636_20250301_1500,12810,2025-02-28 16:36:00,2025-03-01 15:00:00,15,0,247,4,3
2025_HARP12810_20250301_1636_20250301_1812,12810,2025-03-01 16:36:00,2025-03-01 18:12:00,2,0,251,4,3
2025_HARP12806_20250302_1912_20250303_0448,12806,2025-03-02 19:12:00,2025-03-03 04:48:00,7,0,255,4,3
2025_HARP12853_20250304_2124_20250305_2000,12853,2025-03-04 21:24:00,2025-03-05 20:00:00,15,0,259,4,3
2025_HARP12852_20250306_1036_20250307_0900,12852,2025-03-06 10:36:00,2025-03-07 09:00:00,15,0,263,4,3
2025_HARP12852_20250307_1100_20250307_1100,12852,2025-03-07 11:00:00,2025-03-07 11:00:00,1,0,267,4,3
2025_HARP12873_20250308_1100_20250309_0924,12873,2025-03-08 11:00:00,2025-03-09 09:24:00,15,0,271,4,3
2025_HARP12888_20250309_1100_20250310_0924,12888,2025-03-09 11:00:00,2025-03-10 09:24:00,15,0,275,4,3
2025_HARP12888_20250310_1100_20250311_0924,12888,2025-03-10 11:00:00,2025-03-11 09:24:00,15,0,279,4,3
2025_HARP12873_20250311_1100_20250312_0948,12873,2025-03-11 11:00:00,2025-03-12 09:48:00,15,0,283,4,3
2025_HARP12879_20250312_0736_20250312_1712,12879,2025-03-12 07:36:00,2025-03-12 17:12:00,7,0,287,4,3
2025_HARP12885_20250312_2012_20250313_1836,12885,2025-03-12 20:12:00,2025-03-13 18:36:00,15,0,291,4,3
2025_HARP12888_20250313_1200_20250313_1648,12888,2025-03-13 12:00:00,2025-03-13 16:48:00,4,0,295,4,3
2025_HARP12889_20250314_0836_20250315_0700,12889,2025-03-14 08:36:00,2025-03-15 07:00:00,15,0,299,4,3
2025_HARP12893_20250314_1236_20250315_0924,12893,2025-03-14 12:36:00,2025-03-15 09:24:00,14,0,303,4,3
2025_HARP12885_20250315_0936_20250315_0936,12885,2025-03-15 09:36:00,2025-03-15 09:36:00,1,0,307,4,3
2025_HARP12889_20250316_0836_20250316_2300,12889,2025-03-16 08:36:00,2025-03-16 23:00:00,10,0,311,4,3
2025_HARP12906_20250316_1524_20250317_1348,12906,2025-03-16 15:24:00,2025-03-17 13:48:00,15,0,315,4,3
2025_HARP12933_20250317_1448_20250317_1624,12933,2025-03-17 14:48:00,2025-03-17 16:24:00,2,0,319,4,3
2025_HARP12907_20250317_2200_20250318_0424,12907,2025-03-17 22:00:00,2025-03-18 04:24:00,5,0,323,4,3
2025_HARP12906_20250318_1524_20250319_0248,12906,2025-03-18 15:24:00,2025-03-19 02:48:00,8,0,327,4,3
2025_HARP12923_20250318_2312_20250318_2312,12923,2025-03-18 23:12:00,2025-03-18 23:12:00,1,0,331,4,3
2025_HARP12955_20250319_1312_20250319_1624,12955,2025-03-19 13:12:00,2025-03-19 16:24:00,3,0,335,4,3
2025_HARP12923_20250320_0236_20250321_0100,12923,2025-03-20 02:36:00,2025-03-21 01:00:00,15,0,339,4,3
2025_HARP12923_20250321_0236_20250322_0100,12923,2025-03-21 02:36:00,2025-03-22 01:00:00,15,0,343,4,3
2025_HARP12933_20250322_0224_20250322_0224,12933,2025-03-22 02:24:00,2025-03-22 02:24:00,1,0,347,4,3
2025_HARP12941_20250323_0736_20250324_0424,12941,2025-03-23 07:36:00,2025-03-24 04:24:00,14,0,351,4,3
2025_HARP12958_20250325_0736_20250326_0000,12958,2025-03-25 07:36:00,2025-03-26 00:00:00,11,0,355,4,3
2025_HARP12958_20250326_1500_20250327_1324,12958,2025-03-26 15:00:00,2025-03-27 13:24:00,15,0,359,4,3
2025_HARP12958_20250327_1500_20250328_1324,12958,2025-03-27 15:00:00,2025-03-28 13:24:00,15,0,363,4,3
2025_HARP12962_20250329_0248_20250329_0424,12962,2025-03-29 02:48:00,2025-03-29 04:24:00,2,0,367,4,3
2025_HARP12961_20250330_0212_20250330_1812,12961,2025-03-30 02:12:00,2025-03-30 18:12:00,11,0,371,4,3
2025_HARP13009_20250331_2112_20250401_1624,13009,2025-03-31 21:12:00,2025-04-01 16:24:00,13,0,375,4,3
2025_HARP12993_20250401_2148_20250401_2148,12993,2025-04-01 21:48:00,2025-04-01 21:48:00,1,0,379,4,3
2025_HARP12997_20250402_0400_20250402_1200,12997,2025-04-02 04:00:00,2025-04-02 12:00:00,6,0,383,4,3
2025_HARP13004_20250402_2024_20250402_2336,13004,2025-04-02 20:24:00,2025-04-02 23:36:00,3,0,387,4,3
2025_HARP12993_20250403_0048_20250403_2324,12993,2025-04-03 00:48:00,2025-04-03 23:24:00,15,0,391,4,3
2025_HARP13009_20250403_0736_20250404_0612,13009,2025-04-03 07:36:00,2025-04-04 06:12:00,15,0,395,4,3
2025_HARP13004_20250404_0748_20250405_0612,13004,2025-04-04 07:48:00,2025-04-05 06:12:00,15,15,399,4,3
2025_HARP12997_20250405_0224_20250405_2312,12997,2025-04-05 02:24:00,2025-04-05 23:12:00,14,0,403,4,3
2025_HARP13004_20250406_0748_20250406_2212,13004,2025-04-06 07:48:00,2025-04-06 22:12:00,10,1,407,4,3
2025_HARP13024_20250407_1424_20250407_1600,13024,2025-04-07 14:24:00,2025-04-07 16:00:00,2,0,411,4,3
2025_HARP13053_20250408_1900_20250409_1236,13053,2025-04-08 19:00:00,2025-04-09 12:36:00,12,0,415,4,3
2025_HARP13030_20250409_1900_20250410_1412,13030,2025-04-09 19:00:00,2025-04-10 14:12:00,13,13,419,4,3
2025_HARP13035_20250410_1100_20250411_0924,13035,2025-04-10 11:00:00,2025-04-11 09:24:00,15,0,423,4,3
2025_HARP13036_20250411_2000_20250412_1824,13036,2025-04-11 20:00:00,2025-04-12 18:24:00,15,0,427,4,3
2025_HARP13044_20250413_0124_20250413_1100,13044,2025-04-13 01:24:00,2025-04-13 11:00:00,7,0,431,4,3
2025_HARP13056_20250413_1548_20250414_1412,13056,2025-04-13 15:48:00,2025-04-14 14:12:00,15,0,435,4,3
2025_HARP13056_20250414_1548_20250414_1724,13056,2025-04-14 15:48:00,2025-04-14 17:24:00,2,0,439,4,3
2025_HARP13044_20250415_0300_20250415_1100,13044,2025-04-15 03:00:00,2025-04-15 11:00:00,6,0,443,4,3
2025_HARP13078_20250415_1736_20250415_2236,13078,2025-04-15 17:36:00,2025-04-15 22:36:00,4,0,447,4,3
2025_HARP13102_20250416_0248_20250416_0424,13102,2025-04-16 02:48:00,2025-04-16 04:24:00,2,0,451,4,3
2025_HARP13078_20250416_2324_20250417_0424,13078,2025-04-16 23:24:00,2025-04-17 04:24:00,4,0,455,4,3
2025_HARP13056_20250418_0300_20250418_0300,13056,2025-04-18 03:00:00,2025-04-18 03:00:00,1,0,459,4,3
2025_HARP13102_20250419_0248_20250419_0424,13102,2025-04-19 02:48:00,2025-04-19 04:24:00,2,0,463,4,3
2025_HARP13105_20250420_1700_20250421_1524,13105,2025-04-20 17:00:00,2025-04-21 15:24:00,15,0,467,4,3
2025_HARP13108_20250421_0424_20250421_0424,13108,2025-04-21 04:24:00,2025-04-21 04:24:00,1,0,471,4,3
2025_HARP13104_20250422_0124_20250422_2212,13104,2025-04-22 01:24:00,2025-04-22 22:12:00,14,0,475,4,3
2025_HARP13105_20250422_2012_20250422_2324,13105,2025-04-22 20:12:00,2025-04-22 23:24:00,3,0,479,4,3
2025_HARP13091_20250423_0348_20250423_1012,13091,2025-04-23 03:48:00,2025-04-23 10:12:00,5,0,483,4,3
2025_HARP13105_20250424_0124_20250424_2348,13105,2025-04-24 01:24:00,2025-04-24 23:48:00,15,0,487,4,3
2025_HARP13108_20250424_0800_20250425_0624,13108,2025-04-24 08:00:00,2025-04-25 06:24:00,15,0,491,4,3
2025_HARP13123_20250425_0348_20250425_1948,13123,2025-04-25 03:48:00,2025-04-25 19:48:00,11,0,495,4,3
2025_HARP13118_20250425_1936_20250425_1936,13118,2025-04-25 19:36:00,2025-04-25 19:36:00,1,0,499,4,3
2025_HARP13159_20250426_1136_20250426_1624,13159,2025-04-26 11:36:00,2025-04-26 16:24:00,4,0,503,4,3
2025_HARP13159_20250426_1936_20250427_1848,13159,2025-04-26 19:36:00,2025-04-27 18:48:00,15,0,507,4,3
2025_HARP13123_20250427_1236_20250427_1724,13123,2025-04-27 12:36:00,2025-04-27 17:24:00,4,0,511,4,3
2025_HARP13133_20250428_0148_20250428_2136,13133,2025-04-28 01:48:00,2025-04-28 21:36:00,13,0,515,4,3
2025_HARP13123_20250428_0224_20250428_0612,13123,2025-04-28 02:24:00,2025-04-28 06:12:00,3,0,519,4,3
2025_HARP13145_20250428_0824_20250428_1624,13145,2025-04-28 08:24:00,2025-04-28 16:24:00,6,0,523,4,3
2025_HARP13117_20250429_0048_20250429_0712,13117,2025-04-29 00:48:00,2025-04-29 07:12:00,5,0,527,4,3
2025_HARP13159_20250429_0736_20250430_0424,13159,2025-04-29 07:36:00,2025-04-30 04:24:00,14,0,531,4,3
2025_HARP13144_20250429_2048_20250430_0000,13144,2025-04-29 20:48:00,2025-04-30 00:00:00,3,0,535,4,3
2025_HARP13159_20250430_0736_20250430_1848,13159,2025-04-30 07:36:00,2025-04-30 18:48:00,8,0,539,4,3
2025_HARP13144_20250501_0324_20250501_1612,13144,2025-05-01 03:24:00,2025-05-01 16:12:00,9,0,543,4,3
2025_HARP13182_20250502_1836_20250502_2324,13182,2025-05-02 18:36:00,2025-05-02 23:24:00,4,0,547,4,3
2025_HARP13182_20250503_1112_20250504_0636,13182,2025-05-03 11:12:00,2025-05-04 06:36:00,13,0,551,4,3
2025_HARP13171_20250504_1124_20250504_1924,13171,2025-05-04 11:24:00,2025-05-04 19:24:00,6,0,555,4,3
2025_HARP13182_20250505_0736_20250506_0424,13182,2025-05-05 07:36:00,2025-05-06 04:24:00,14,0,559,4,3
2025_HARP13187_20250506_0024_20250506_1624,13187,2025-05-06 00:24:00,2025-05-06 16:24:00,11,0,563,4,3
2025_HARP13182_20250506_2024_20250507_0424,13182,2025-05-06 20:24:00,2025-05-07 04:24:00,6,0,567,4,3
2025_HARP13187_20250507_2000_20250508_1824,13187,2025-05-07 20:00:00,2025-05-08 18:24:00,15,0,571,4,3
2025_HARP13203_20250509_1612_20250510_1436,13203,2025-05-09 16:12:00,2025-05-10 14:36:00,15,0,575,4,3
2025_HARP13207_20250510_2324_20250511_2148,13207,2025-05-10 23:24:00,2025-05-11 21:48:00,15,0,579,4,3
2025_HARP13203_20250511_1612_20250512_1436,13203,2025-05-11 16:12:00,2025-05-12 14:36:00,15,0,583,4,3
2025_HARP13207_20250512_2324_20250513_2148,13207,2025-05-12 23:24:00,2025-05-13 21:48:00,15,0,587,4,3
2025_HARP13207_20250513_2324_20250514_1700,13207,2025-05-13 23:24:00,2025-05-14 17:00:00,12,0,591,4,3
2025_HARP13207_20250514_2048_20250515_0000,13207,2025-05-14 20:48:00,2025-05-15 00:00:00,3,0,595,4,3
2025_HARP13232_20250517_0036_20250517_2300,13232,2025-05-17 00:36:00,2025-05-17 23:00:00,15,0,599,4,3
2025_HARP13249_20250518_1448_20250518_1624,13249,2025-05-18 14:48:00,2025-05-18 16:24:00,2,0,603,4,3
2025_HARP13231_20250519_0900_20250519_2148,13231,2025-05-19 09:00:00,2025-05-19 21:48:00,9,0,607,4,3
2025_HARP13249_20250520_0024_20250520_1624,13249,2025-05-20 00:24:00,2025-05-20 16:24:00,11,0,611,4,3
2025_HARP13246_20250520_1424_20250520_1736,13246,2025-05-20 14:24:00,2025-05-20 17:36:00,3,0,615,4,3
2025_HARP13232_20250521_0036_20250521_1012,13232,2025-05-21 00:36:00,2025-05-21 10:12:00,7,0,619,4,3
2025_HARP13245_20250521_2324_20250522_2148,13245,2025-05-21 23:24:00,2025-05-22 21:48:00,15,0,623,4,3
2025_HARP13255_20250523_1024_20250524_0848,13255,2025-05-23 10:24:00,2025-05-24 08:48:00,15,0,627,4,3
2025_HARP13255_20250524_1024_20250525_0848,13255,2025-05-24 10:24:00,2025-05-25 08:48:00,15,0,631,4,3
2025_HARP13255_20250525_1024_20250526_0848,13255,2025-05-25 10:24:00,2025-05-26 08:48:00,15,0,635,4,3
2025_HARP13274_20250526_0724_20250527_0624,13274,2025-05-26 07:24:00,2025-05-27 06:24:00,15,0,639,4,3
2025_HARP13264_20250526_2036_20250527_1624,13264,2025-05-26 20:36:00,2025-05-27 16:24:00,13,0,643,4,3
2025_HARP13255_20250527_1100_20250527_1724,13255,2025-05-27 11:00:00,2025-05-27 17:24:00,5,0,647,4,3
2025_HARP13273_20250528_0548_20250528_1700,13273,2025-05-28 05:48:00,2025-05-28 17:00:00,8,0,651,4,3
2025_HARP13294_20250528_2148_20250529_2012,13294,2025-05-28 21:48:00,2025-05-29 20:12:00,15,0,655,4,3
2025_HARP13294_20250529_2148_20250530_2012,13294,2025-05-29 21:48:00,2025-05-30 20:12:00,15,0,659,4,3
2025_HARP13299_20250531_0236_20250601_0100,13299,2025-05-31 02:36:00,2025-06-01 01:00:00,15,15,663,4,3
2025_HARP13294_20250602_0236_20250602_1036,13294,2025-06-02 02:36:00,2025-06-02 10:36:00,6,0,667,4,3
2025_HARP13306_20250603_0436_20250603_0436,13306,2025-06-03 04:36:00,2025-06-03 04:36:00,1,0,671,4,3
2025_HARP13327_20250605_0100_20250605_2324,13327,2025-06-05 01:00:00,2025-06-05 23:24:00,15,0,675,4,3
2025_HARP13336_20250606_1824_20250607_1648,13336,2025-06-06 18:24:00,2025-06-07 16:48:00,15,0,679,4,3
2025_HARP13340_20250607_1936_20250608_1624,13340,2025-06-07 19:36:00,2025-06-08 16:24:00,14,0,683,4,3
2025_HARP13336_20250608_1824_20250609_1648,13336,2025-06-08 18:24:00,2025-06-09 16:48:00,15,0,687,4,3
2025_HARP13323_20250609_2312_20250610_2136,13323,2025-06-09 23:12:00,2025-06-10 21:36:00,15,0,691,4,3
2025_HARP13347_20250611_1648_20250612_1524,13347,2025-06-11 16:48:00,2025-06-12 15:24:00,15,0,695,4,3
2025_HARP13345_20250612_2336_20250613_0424,13345,2025-06-12 23:36:00,2025-06-13 04:24:00,4,0,699,4,3
2025_HARP13346_20250614_0736_20250615_0424,13346,2025-06-14 07:36:00,2025-06-15 04:24:00,14,0,703,4,3
2025_HARP13346_20250615_0736_20250615_2024,13346,2025-06-15 07:36:00,2025-06-15 20:24:00,9,0,707,4,3
2025_HARP13354_20250616_0712_20250617_0536,13354,2025-06-16 07:12:00,2025-06-17 05:36:00,15,0,711,4,3
2025_HARP13345_20250617_0736_20250617_1224,13345,2025-06-17 07:36:00,2025-06-17 12:24:00,4,0,715,4,3
2025_HARP13403_20250621_2336_20250622_0424,13403,2025-06-21 23:36:00,2025-06-22 04:24:00,4,0,719,4,3
2025_HARP13417_20250623_0536_20250624_0400,13417,2025-06-23 05:36:00,2025-06-24 04:00:00,15,0,723,4,3
2025_HARP13417_20250624_0536_20250625_0400,13417,2025-06-24 05:36:00,2025-06-25 04:00:00,15,0,727,4,3
2025_HARP13417_20250625_0536_20250626_0436,13417,2025-06-25 05:36:00,2025-06-26 04:36:00,15,0,731,4,3
2025_HARP13386_20250625_2136_20250626_1024,13386,2025-06-25 21:36:00,2025-06-26 10:24:00,9,0,735,4,3
2025_HARP13415_20250626_1036_20250627_0924,13415,2025-06-26 10:36:00,2025-06-27 09:24:00,15,0,739,4,3
2025_HARP13424_20250627_1936_20250628_1624,13424,2025-06-27 19:36:00,2025-06-28 16:24:00,14,0,743,4,3
2025_HARP13434_20250628_2036_20250629_1624,13434,2025-06-28 20:36:00,2025-06-29 16:24:00,13,0,747,4,3
2025_HARP13424_20250629_2012_20250630_1836,13424,2025-06-29 20:12:00,2025-06-30 18:36:00,15,0,751,4,3
2025_HARP13449_20250630_1748_20250701_1612,13449,2025-06-30 17:48:00,2025-07-01 16:12:00,15,0,755,4,3
2025_HARP13424_20250630_2012_20250630_2148,13424,2025-06-30 20:12:00,2025-06-30 21:48:00,2,0,759,4,3
2025_HARP13434_20250701_0336_20250701_1136,13434,2025-07-01 03:36:00,2025-07-01 11:36:00,6,0,763,4,3
2025_HARP13449_20250701_1748_20250701_1748,13449,2025-07-01 17:48:00,2025-07-01 17:48:00,1,0,767,4,3
2025_HARP13445_20250701_2112_20250701_2112,13445,2025-07-01 21:12:00,2025-07-01 21:12:00,1,0,771,4,3
2025_HARP13432_20250702_0200_20250702_1624,13432,2025-07-02 02:00:00,2025-07-02 16:24:00,10,0,775,4,3
2025_HARP13424_20250702_0548_20250702_0900,13424,2025-07-02 05:48:00,2025-07-02 09:00:00,3,0,779,4,3
2025_HARP13449_20250702_2124_20250702_2124,13449,2025-07-02 21:24:00,2025-07-02 21:24:00,1,0,783,4,3
2025_HARP13436_20250703_0400_20250703_2000,13436,2025-07-03 04:00:00,2025-07-03 20:00:00,11,0,787,4,3
2025_HARP13436_20250703_2312_20250704_2136,13436,2025-07-03 23:12:00,2025-07-04 21:36:00,15,0,791,4,3
2025_HARP13446_20250704_0736_20250705_0424,13446,2025-07-04 07:36:00,2025-07-05 04:24:00,14,0,795,4,3
2025_HARP13436_20250705_2312_20250706_0712,13436,2025-07-05 23:12:00,2025-07-06 07:12:00,6,0,799,4,3
2025_HARP13446_20250707_0248_20250707_0424,13446,2025-07-07 02:48:00,2025-07-07 04:24:00,2,0,803,4,3
2025_HARP13483_20250709_0436_20250709_1548,13483,2025-07-09 04:36:00,2025-07-09 15:48:00,8,0,807,4,3
2025_HARP13492_20250711_0100_20250711_0548,13492,2025-07-11 01:00:00,2025-07-11 05:48:00,4,0,811,4,3
2025_HARP13476_20250711_1900_20250712_0612,13476,2025-07-11 19:00:00,2025-07-12 06:12:00,8,0,815,4,3
2025_HARP13470_20250712_1036_20250712_2324,13470,2025-07-12 10:36:00,2025-07-12 23:24:00,9,0,819,4,3
2025_HARP13476_20250713_0924_20250714_0612,13476,2025-07-13 09:24:00,2025-07-14 06:12:00,14,0,823,4,3
2025_HARP13470_20250714_1036_20250715_0548,13470,2025-07-14 10:36:00,2025-07-15 05:48:00,13,0,827,4,3
2025_HARP13493_20250715_0912_20250716_0624,13493,2025-07-15 09:12:00,2025-07-16 06:24:00,14,0,831,4,3
2025_HARP13476_20250717_0312_20250717_0312,13476,2025-07-17 03:12:00,2025-07-17 03:12:00,1,0,835,4,3
2025_HARP13506_20250718_0924_20250719_0612,13506,2025-07-18 09:24:00,2025-07-19 06:12:00,14,0,839,4,3
2025_HARP13506_20250719_1024_20250720_0536,13506,2025-07-19 10:24:00,2025-07-20 05:36:00,13,0,843,4,3
2025_HARP13517_20250719_1324_20250720_0524,13517,2025-07-19 13:24:00,2025-07-20 05:24:00,11,0,847,4,3
2025_HARP13507_20250720_1036_20250721_0548,13507,2025-07-20 10:36:00,2025-07-21 05:48:00,13,0,851,4,3
2025_HARP13517_20250720_1600_20250721_0624,13517,2025-07-20 16:00:00,2025-07-21 06:24:00,10,0,855,4,3
2025_HARP13517_20250721_1036_20250722_0548,13517,2025-07-21 10:36:00,2025-07-22 05:48:00,13,0,859,4,3
2025_HARP13506_20250722_1012_20250722_1624,13506,2025-07-22 10:12:00,2025-07-22 16:24:00,4,0,863,4,3
2025_HARP13522_20250723_1124_20250723_1436,13522,2025-07-23 11:24:00,2025-07-23 14:36:00,3,0,867,4,3
2025_HARP13522_20250724_1036_20250725_0112,13522,2025-07-24 10:36:00,2025-07-25 01:12:00,10,0,871,4,3
2025_HARP13524_20250725_0500_20250725_0500,13524,2025-07-25 05:00:00,2025-07-25 05:00:00,1,0,875,4,3
2025_HARP13524_20250725_0912_20250726_0424,13524,2025-07-25 09:12:00,2025-07-26 04:24:00,13,0,879,4,3
2025_HARP13542_20250726_0924_20250727_0612,13542,2025-07-26 09:24:00,2025-07-27 06:12:00,14,0,883,4,3
2025_HARP13543_20250726_1300_20250726_1300,13543,2025-07-26 13:00:00,2025-07-26 13:00:00,1,0,887,4,3
2025_HARP13524_20250727_0524_20250727_0524,13524,2025-07-27 05:24:00,2025-07-27 05:24:00,1,0,891,4,3
2025_HARP13524_20250727_1112_20250728_0448,13524,2025-07-27 11:12:00,2025-07-28 04:48:00,12,0,895,4,3
