block_id,status,n_targets,n_saved_this_run,elapsed_minutes,message,n_pending_at_start
2025_HARP13694_20250823_1924_20250824_1748,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13673_20250824_1636_20250824_2300,error,5,0,,TimeoutError('timed out'),
2025_HARP13711_20250825_0712_20250826_0536,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13694_20250825_1924_20250826_1748,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13662_20250826_1636_20250827_0036,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13675_20250827_1036_20250828_0924,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13675_20250828_1100_20250829_0612,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13708_20250829_1624_20250829_1624,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13691_20250831_0924_20250901_0836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13722_20250901_2312_20250902_2136,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13722_20250902_2312_20250903_2148,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13723_20250904_0112_20250904_0424,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13726_20250904_2224_20250905_1600,error,12,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13726_20250905_1912_20250906_1736,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13736_20250906_1224_20250907_1124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13736_20250907_1300_20250908_1124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13736_20250908_1300_20250909_1124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13747_20250909_2036_20250910_1724,error,14,0,,TimeoutError('timed out'),
2025_HARP13778_20250914_2348_20250915_2212,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13773_20250916_0736_20250916_1848,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13768_20250917_0736_20250917_2348,error,11,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13768_20250918_1948_20250919_1812,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13777_20250919_1900_20250920_1724,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13784_20250920_1424_20250921_0936,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13784_20250921_1248_20250922_1212,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13790_20250922_1312_20250922_1624,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13790_20250923_2000_20250924_0848,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13808_20250925_0300_20250926_0124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13808_20250927_0300_20250928_0124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13835_20250928_0500_20250928_1012,error,4,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13845_20250928_1936_20250928_2248,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13835_20250929_0400_20250930_0224,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13845_20251001_0400_20251001_1200,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13831_20251001_2012_20251002_1836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13855_20251003_1312_20251003_1624,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13831_20251004_0736_20251004_1848,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13852_20251005_0800_20251006_0624,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13852_20251006_0800_20251007_0624,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13859_20251007_0400_20251007_1512,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13866_20251007_2000_20251008_0400,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13872_20251008_1400_20251008_1400,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13866_20251009_1936_20251010_1000,error,10,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13876_20251010_1812_20251011_0212,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13880_20251011_2224_20251012_2048,error,15,0,,TimeoutError('timed out'),
2025_HARP13880_20251012_2224_20251013_1424,error,11,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13883_20251013_0448_20251013_1424,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13887_20251013_2024_20251014_0424,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13895_20251014_0400_20251014_1336,error,7,0,,TimeoutError('timed out'),
2025_HARP13883_20251015_0148_20251015_1124,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13883_20251015_1824_20251016_0712,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13881_20251016_1524_20251016_1524,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13909_20251017_1724_20251018_1548,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13891_20251018_1912_20251019_1600,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13901_20251019_1936_20251020_1624,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13901_20251020_1936_20251021_1836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13911_20251021_2136_20251022_2024,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13911_20251022_2200_20251023_0424,error,5,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13911_20251023_0736_20251024_0424,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13911_20251024_0736_20251025_0424,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13930_20251025_0148_20251026_0012,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13955_20251026_0100_20251026_2324,error,15,0,,TimeoutError('timed out'),
2025_HARP13960_20251026_2236_20251027_2100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13976_20251027_0924_20251027_1724,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13929_20251028_0048_20251028_1024,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13976_20251028_2048_20251028_2048,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13955_20251029_0112_20251029_0424,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13946_20251030_0436_20251030_2348,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13982_20251104_0900_20251104_1836,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP13982_20251106_2212_20251106_2212,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14018_20251108_0936_20251109_0800,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14003_20251109_1300_20251110_1124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14003_20251110_1300_20251111_1124,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14003_20251111_1300_20251111_2236,error,7,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14008_20251112_2100_20251113_1924,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14009_20251114_1036_20251115_0412,error,12,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14045_20251115_1336_20251116_1200,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14054_20251117_0736_20251118_0248,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14054_20251118_0736_20251118_2024,error,9,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14057_20251121_1900_20251122_1724,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14060_20251122_2024_20251123_0248,error,5,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14063_20251123_1548_20251124_1412,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14057_20251124_0912_20251124_1548,error,5,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14056_20251124_2112_20251125_1624,error,13,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14060_20251125_1400_20251126_1236,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14090_20251126_0700_20251127_0524,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14063_20251126_2048_20251127_1912,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14063_20251127_2048_20251128_0000,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14108_20251129_0024_20251129_1312,error,9,0,,TimeoutError('timed out'),
2025_HARP14073_20251129_1636_20251129_1636,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14090_20251130_1636_20251130_1812,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14108_20251202_1936_20251203_0712,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14111_20251204_0736_20251205_0424,error,14,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14117_20251205_1236_20251206_1100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14117_20251206_1236_20251207_1100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14138_20251207_1012_20251208_0836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14117_20251207_2348_20251208_2212,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14138_20251209_1012_20251210_0836,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14138_20251210_1012_20251211_0848,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14138_20251211_1024_20251211_2136,error,8,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14143_20251212_1548_20251213_1412,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14172_20251214_0824_20251214_1136,error,3,0,,TimeoutError('timed out'),
2025_HARP14172_20251215_0736_20251215_0736,error,1,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14165_20251217_0124_20251218_0012,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14183_20251219_0236_20251220_0100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14183_20251221_0236_20251222_0100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14183_20251222_0236_20251223_0100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14183_20251223_0236_20251223_1036,error,6,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14191_20251224_1236_20251225_1100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14200_20251225_1900_20251226_1724,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14205_20251226_1736_20251227_1600,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14205_20251227_1736_20251228_1600,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14230_20251228_1236_20251229_1100,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14205_20251229_1736_20251229_1912,error,2,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14215_20251230_0936_20251231_0824,error,15,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
2025_HARP14215_20251231_1936_20251231_2248,error,3,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]'),
