block_id,HARPNUM,start,end,n_targets,n_positive,global_block_index,num_shards,shard_index
2025_HARP12576_20250114_0324_20250114_0636,12576,2025-01-14 03:24:00,2025-01-14 06:36:00,3,0,69,2,1
2025_HARP12567_20250114_0924_20250115_0300,12567,2025-01-14 09:24:00,2025-01-15 03:00:00,12,0,71,2,1
2025_HARP12597_20250114_1000_20250114_1000,12597,2025-01-14 10:00:00,2025-01-14 10:00:00,1,0,73,2,1
2025_HARP12572_20250114_1112_20250115_0624,12572,2025-01-14 11:12:00,2025-01-15 06:24:00,13,0,75,2,1
2025_HARP12576_20250115_0400_20250115_0536,12576,2025-01-15 04:00:00,2025-01-15 05:36:00,2,0,77,2,1
2025_HARP12598_20250115_1000_20250115_1312,12598,2025-01-15 10:00:00,2025-01-15 13:12:00,3,0,79,2,1
2025_HARP12598_20250115_2100_20250116_0636,12598,2025-01-15 21:00:00,2025-01-16 06:36:00,7,0,81,2,1
2025_HARP12597_20250115_2112_20250116_0512,12597,2025-01-15 21:12:00,2025-01-16 05:12:00,6,6,83,2,1
2025_HARP12572_20250116_0924_20250116_1548,12572,2025-01-16 09:24:00,2025-01-16 15:48:00,5,0,85,2,1
2025_HARP12611_20250116_1000_20250116_1624,12611,2025-01-16 10:00:00,2025-01-16 16:24:00,5,0,87,2,1
2025_HARP12598_20250116_1048_20250116_1848,12598,2025-01-16 10:48:00,2025-01-16 18:48:00,6,0,89,2,1
2025_HARP12572_20250116_1900_20250116_1900,12572,2025-01-16 19:00:00,2025-01-16 19:00:00,1,0,91,2,1
2025_HARP12611_20250116_1936_20250117_0524,12611,2025-01-16 19:36:00,2025-01-17 05:24:00,7,0,93,2,1
2025_HARP12572_20250116_2224_20250117_0000,12572,2025-01-16 22:24:00,2025-01-17 00:00:00,2,0,95,2,1
2025_HARP12576_20250117_1000_20250117_1624,12576,2025-01-17 10:00:00,2025-01-17 16:24:00,5,0,97,2,1
2025_HARP12598_20250117_1036_20250118_0548,12598,2025-01-17 10:36:00,2025-01-18 05:48:00,13,0,99,2,1
2025_HARP12611_20250117_1124_20250118_0636,12611,2025-01-17 11:24:00,2025-01-18 06:36:00,13,0,101,2,1
2025_HARP12576_20250118_0924_20250118_1248,12576,2025-01-18 09:24:00,2025-01-18 12:48:00,3,0,103,2,1
2025_HARP12611_20250118_1100_20250118_1748,12611,2025-01-18 11:00:00,2025-01-18 17:48:00,5,0,105,2,1
2025_HARP12579_20250119_0924_20250120_0624,12579,2025-01-19 09:24:00,2025-01-20 06:24:00,14,0,107,2,1
2025_HARP12600_20250120_0412_20250120_0412,12600,2025-01-20 04:12:00,2025-01-20 04:12:00,1,0,109,2,1
2025_HARP12579_20250120_1048_20250121_0112,12579,2025-01-20 10:48:00,2025-01-21 01:12:00,10,0,111,2,1
2025_HARP12589_20250120_2212_20250121_0624,12589,2025-01-20 22:12:00,2025-01-21 06:24:00,6,6,113,2,1
2025_HARP12589_20250121_1048_20250122_0612,12589,2025-01-21 10:48:00,2025-01-22 06:12:00,13,13,115,2,1
2025_HARP12600_20250121_1948_20250122_0524,12600,2025-01-21 19:48:00,2025-01-22 05:24:00,7,0,117,2,1
2025_HARP12600_20250122_1000_20250122_1624,12600,2025-01-22 10:00:00,2025-01-22 16:24:00,5,0,119,2,1
2025_HARP12589_20250122_1048_20250123_0512,12589,2025-01-22 10:48:00,2025-01-23 05:12:00,12,5,121,2,1
2025_HARP12600_20250123_0112_20250123_0424,12600,2025-01-23 01:12:00,2025-01-23 04:24:00,3,0,123,2,1
2025_HARP12600_20250123_1024_20250124_0536,12600,2025-01-23 10:24:00,2025-01-24 05:36:00,13,0,125,2,1
2025_HARP12643_20250123_1636_20250124_0524,12643,2025-01-23 16:36:00,2025-01-24 05:24:00,9,0,127,2,1
2025_HARP12623_20250124_1024_20250125_0536,12623,2025-01-24 10:24:00,2025-01-25 05:36:00,13,0,129,2,1
2025_HARP12600_20250124_1936_20250124_1936,12600,2025-01-24 19:36:00,2025-01-24 19:36:00,1,0,131,2,1
2025_HARP12623_20250125_1124_20250126_0500,12623,2025-01-25 11:24:00,2025-01-26 05:00:00,12,0,133,2,1
2025_HARP12660_20250126_1000_20250126_1624,12660,2025-01-26 10:00:00,2025-01-26 16:24:00,5,0,135,2,1
2025_HARP12660_20250126_1936_20250127_0512,12660,2025-01-26 19:36:00,2025-01-27 05:12:00,7,0,137,2,1
2025_HARP12643_20250127_1112_20250128_0136,12643,2025-01-27 11:12:00,2025-01-28 01:36:00,10,0,139,2,1
2025_HARP12660_20250128_1024_20250129_0424,12660,2025-01-28 10:24:00,2025-01-29 04:24:00,12,0,141,2,1
2025_HARP12657_20250129_1712_20250130_0424,12657,2025-01-29 17:12:00,2025-01-30 04:24:00,8,0,143,2,1
2025_HARP12660_20250130_1012_20250131_0212,12660,2025-01-30 10:12:00,2025-01-31 02:12:00,11,0,145,2,1
2025_HARP12657_20250201_1012_20250202_0612,12657,2025-02-01 10:12:00,2025-02-02 06:12:00,13,0,147,2,1
2025_HARP12667_20250201_2300_20250202_0524,12667,2025-02-01 23:00:00,2025-02-02 05:24:00,5,0,149,2,1
2025_HARP12657_20250202_1000_20250202_1624,12657,2025-02-02 10:00:00,2025-02-02 16:24:00,5,0,151,2,1
2025_HARP12657_20250202_1936_20250203_0512,12657,2025-02-02 19:36:00,2025-02-03 05:12:00,7,0,153,2,1
2025_HARP12667_20250203_1124_20250204_0636,12667,2025-02-03 11:24:00,2025-02-04 06:36:00,13,0,155,2,1
2025_HARP12701_20250204_1000_20250204_1624,12701,2025-02-04 10:00:00,2025-02-04 16:24:00,5,0,157,2,1
2025_HARP12679_20250204_1048_20250205_0424,12679,2025-02-04 10:48:00,2025-02-05 04:24:00,12,0,159,2,1
2025_HARP12703_20250205_0536_20250205_1724,12703,2025-02-05 05:36:00,2025-02-05 17:24:00,8,0,161,2,1
2025_HARP12701_20250205_0900_20250206_0424,12701,2025-02-05 09:00:00,2025-02-06 04:24:00,13,0,163,2,1
2025_HARP12667_20250205_2048_20250206_1112,12667,2025-02-05 20:48:00,2025-02-06 11:12:00,10,0,165,2,1
2025_HARP12701_20250206_0736_20250206_1712,12701,2025-02-06 07:36:00,2025-02-06 17:12:00,7,0,167,2,1
2025_HARP12703_20250206_2048_20250207_1912,12703,2025-02-06 20:48:00,2025-02-07 19:12:00,15,0,169,2,1
2025_HARP12708_20250207_1412_20250208_1236,12708,2025-02-07 14:12:00,2025-02-08 12:36:00,15,0,171,2,1
2025_HARP12701_20250208_0736_20250208_1712,12701,2025-02-08 07:36:00,2025-02-08 17:12:00,7,0,173,2,1
2025_HARP12703_20250208_2048_20250209_1248,12703,2025-02-08 20:48:00,2025-02-09 12:48:00,11,0,175,2,1
2025_HARP12708_20250209_1412_20250210_0748,12708,2025-02-09 14:12:00,2025-02-10 07:48:00,12,0,177,2,1
2025_HARP12713_20250209_2300_20250210_2124,12713,2025-02-09 23:00:00,2025-02-10 21:24:00,15,0,179,2,1
2025_HARP12712_20250210_1936_20250211_1624,12712,2025-02-10 19:36:00,2025-02-11 16:24:00,14,0,181,2,1
2025_HARP12708_20250211_1100_20250211_1900,12708,2025-02-11 11:00:00,2025-02-11 19:00:00,6,0,183,2,1
2025_HARP12708_20250211_2212_20250211_2212,12708,2025-02-11 22:12:00,2025-02-11 22:12:00,1,0,185,2,1
2025_HARP12752_20250212_1300_20250213_1148,12752,2025-02-12 13:00:00,2025-02-13 11:48:00,15,0,187,2,1
2025_HARP12713_20250212_2324_20250213_2148,12713,2025-02-12 23:24:00,2025-02-13 21:48:00,15,0,189,2,1
2025_HARP12732_20250213_1636_20250214_1500,12732,2025-02-13 16:36:00,2025-02-14 15:00:00,15,0,191,2,1
2025_HARP12712_20250213_2000_20250213_2000,12712,2025-02-13 20:00:00,2025-02-13 20:00:00,1,0,193,2,1
2025_HARP12733_20250214_0948_20250215_0812,12733,2025-02-14 09:48:00,2025-02-15 08:12:00,15,7,195,2,1
2025_HARP12732_20250214_1636_20250215_1500,12732,2025-02-14 16:36:00,2025-02-15 15:00:00,15,0,197,2,1
2025_HARP12733_20250215_0948_20250216_0812,12733,2025-02-15 09:48:00,2025-02-16 08:12:00,15,0,199,2,1
2025_HARP12732_20250215_1636_20250216_1500,12732,2025-02-15 16:36:00,2025-02-16 15:00:00,15,0,201,2,1
2025_HARP12752_20250216_1324_20250216_1500,12752,2025-02-16 13:24:00,2025-02-16 15:00:00,2,0,203,2,1
2025_HARP12752_20250216_1812_20250216_2124,12752,2025-02-16 18:12:00,2025-02-16 21:24:00,3,0,205,2,1
2025_HARP12755_20250217_0324_20250218_0148,12755,2025-02-17 03:24:00,2025-02-18 01:48:00,15,0,207,2,1
2025_HARP12732_20250218_0036_20250218_1012,12732,2025-02-18 00:36:00,2025-02-18 10:12:00,7,0,209,2,1
2025_HARP12733_20250218_0948_20250219_0012,12733,2025-02-18 09:48:00,2025-02-19 00:12:00,10,0,211,2,1
2025_HARP12755_20250219_0500_20250220_0336,12755,2025-02-19 05:00:00,2025-02-20 03:36:00,15,0,213,2,1
2025_HARP12755_20250220_0512_20250220_1624,12755,2025-02-20 05:12:00,2025-02-20 16:24:00,8,0,215,2,1
2025_HARP12755_20250220_1936_20250221_1624,12755,2025-02-20 19:36:00,2025-02-21 16:24:00,14,0,217,2,1
2025_HARP12768_20250220_2324_20250221_2148,12768,2025-02-20 23:24:00,2025-02-21 21:48:00,15,0,219,2,1
2025_HARP12793_20250221_1936_20250222_1624,12793,2025-02-21 19:36:00,2025-02-22 16:24:00,14,6,221,2,1
2025_HARP12807_20250222_0748_20250222_0924,12807,2025-02-22 07:48:00,2025-02-22 09:24:00,2,0,223,2,1
2025_HARP12793_20250222_1936_20250223_1624,12793,2025-02-22 19:36:00,2025-02-23 16:24:00,14,14,225,2,1
2025_HARP12807_20250223_1236_20250224_1100,12807,2025-02-23 12:36:00,2025-02-24 11:00:00,15,0,227,2,1
2025_HARP12807_20250224_1236_20250224_2036,12807,2025-02-24 12:36:00,2025-02-24 20:36:00,6,0,229,2,1
2025_HARP12807_20250224_2348_20250225_2212,12807,2025-02-24 23:48:00,2025-02-25 22:12:00,15,0,231,2,1
2025_HARP12798_20250225_1336_20250225_1648,12798,2025-02-25 13:36:00,2025-02-25 16:48:00,3,0,233,2,1
2025_HARP12807_20250225_2348_20250226_0436,12807,2025-02-25 23:48:00,2025-02-26 04:36:00,4,0,235,2,1
2025_HARP12806_20250226_2036_20250227_1236,12806,2025-02-26 20:36:00,2025-02-27 12:36:00,11,0,237,2,1
2025_HARP12810_20250226_2112_20250227_0200,12810,2025-02-26 21:12:00,2025-02-27 02:00:00,4,0,239,2,1
2025_HARP12842_20250227_0512_20250227_1136,12842,2025-02-27 05:12:00,2025-02-27 11:36:00,5,0,241,2,1
2025_HARP12806_20250227_1912_20250228_0136,12806,2025-02-27 19:12:00,2025-02-28 01:36:00,5,0,243,2,1
2025_HARP12806_20250228_0448_20250301_0312,12806,2025-02-28 04:48:00,2025-03-01 03:12:00,15,0,245,2,1
2025_HARP12810_20250228_1636_20250301_1500,12810,2025-02-28 16:36:00,2025-03-01 15:00:00,15,0,247,2,1
2025_HARP12806_20250301_0448_20250302_0136,12806,2025-03-01 04:48:00,2025-03-02 01:36:00,14,0,249,2,1
2025_HARP12810_20250301_1636_20250301_1812,12810,2025-03-01 16:36:00,2025-03-01 18:12:00,2,0,251,2,1
2025_HARP12808_20250302_0500_20250302_0948,12808,2025-03-02 05:00:00,2025-03-02 09:48:00,4,0,253,2,1
2025_HARP12806_20250302_1912_20250303_0448,12806,2025-03-02 19:12:00,2025-03-03 04:48:00,7,0,255,2,1
2025_HARP12808_20250303_2100_20250304_1924,12808,2025-03-03 21:00:00,2025-03-04 19:24:00,15,0,257,2,1
2025_HARP12853_20250304_2124_20250305_2000,12853,2025-03-04 21:24:00,2025-03-05 20:00:00,15,0,259,2,1
2025_HARP12852_20250305_1024_20250306_0900,12852,2025-03-05 10:24:00,2025-03-06 09:00:00,15,0,261,2,1
2025_HARP12852_20250306_1036_20250307_0900,12852,2025-03-06 10:36:00,2025-03-07 09:00:00,15,0,263,2,1
2025_HARP12861_20250306_1936_20250307_1624,12861,2025-03-06 19:36:00,2025-03-07 16:24:00,14,14,265,2,1
2025_HARP12852_20250307_1100_20250307_1100,12852,2025-03-07 11:00:00,2025-03-07 11:00:00,1,0,267,2,1
2025_HARP12861_20250308_0036_20250308_2300,12861,2025-03-08 00:36:00,2025-03-08 23:00:00,15,0,269,2,1
2025_HARP12873_20250308_1100_20250309_0924,12873,2025-03-08 11:00:00,2025-03-09 09:24:00,15,0,271,2,1
2025_HARP12853_20250309_0100_20250309_1700,12853,2025-03-09 01:00:00,2025-03-09 17:00:00,11,0,273,2,1
2025_HARP12888_20250309_1100_20250310_0924,12888,2025-03-09 11:00:00,2025-03-10 09:24:00,15,0,275,2,1
2025_HARP12869_20250310_0124_20250310_2348,12869,2025-03-10 01:24:00,2025-03-10 23:48:00,15,0,277,2,1
2025_HARP12888_20250310_1100_20250311_0924,12888,2025-03-10 11:00:00,2025-03-11 09:24:00,15,0,279,2,1
2025_HARP12869_20250311_0124_20250312_0012,12869,2025-03-11 01:24:00,2025-03-12 00:12:00,15,0,281,2,1
2025_HARP12873_20250311_1100_20250312_0948,12873,2025-03-11 11:00:00,2025-03-12 09:48:00,15,0,283,2,1
2025_HARP12869_20250312_0148_20250313_0048,12869,2025-03-12 01:48:00,2025-03-13 00:48:00,15,0,285,2,1
2025_HARP12879_20250312_0736_20250312_1712,12879,2025-03-12 07:36:00,2025-03-12 17:12:00,7,0,287,2,1
2025_HARP12888_20250312_1124_20250313_1024,12888,2025-03-12 11:24:00,2025-03-13 10:24:00,15,0,289,2,1
2025_HARP12885_20250312_2012_20250313_1836,12885,2025-03-12 20:12:00,2025-03-13 18:36:00,15,0,291,2,1
2025_HARP12869_20250313_0224_20250314_0048,12869,2025-03-13 02:24:00,2025-03-14 00:48:00,15,0,293,2,1
2025_HARP12888_20250313_1200_20250313_1648,12888,2025-03-13 12:00:00,2025-03-13 16:48:00,4,0,295,2,1
2025_HARP12879_20250313_2100_20250314_0500,12879,2025-03-13 21:00:00,2025-03-14 05:00:00,6,0,297,2,1
2025_HARP12889_20250314_0836_20250315_0700,12889,2025-03-14 08:36:00,2025-03-15 07:00:00,15,0,299,2,1
2025_HARP12869_20250314_0924_20250314_1548,12869,2025-03-14 09:24:00,2025-03-14 15:48:00,5,0,301,2,1
2025_HARP12893_20250314_1236_20250315_0924,12893,2025-03-14 12:36:00,2025-03-15 09:24:00,14,0,303,2,1
2025_HARP12889_20250315_0836_20250316_0700,12889,2025-03-15 08:36:00,2025-03-16 07:00:00,15,0,305,2,1
2025_HARP12885_20250315_0936_20250315_0936,12885,2025-03-15 09:36:00,2025-03-15 09:36:00,1,0,307,2,1
2025_HARP12885_20250315_1248_20250316_1112,12885,2025-03-15 12:48:00,2025-03-16 11:12:00,15,0,309,2,1
2025_HARP12889_20250316_0836_20250316_2300,12889,2025-03-16 08:36:00,2025-03-16 23:00:00,10,0,311,2,1
2025_HARP12885_20250316_1248_20250317_0936,12885,2025-03-16 12:48:00,2025-03-17 09:36:00,14,0,313,2,1
2025_HARP12906_20250316_1524_20250317_1348,12906,2025-03-16 15:24:00,2025-03-17 13:48:00,15,0,315,2,1
2025_HARP12930_20250317_0736_20250318_0424,12930,2025-03-17 07:36:00,2025-03-18 04:24:00,14,0,317,2,1
2025_HARP12933_20250317_1448_20250317_1624,12933,2025-03-17 14:48:00,2025-03-17 16:24:00,2,0,319,2,1
2025_HARP12906_20250317_1524_20250318_1348,12906,2025-03-17 15:24:00,2025-03-18 13:48:00,15,0,321,2,1
2025_HARP12907_20250317_2200_20250318_0424,12907,2025-03-17 22:00:00,2025-03-18 04:24:00,5,0,323,2,1
2025_HARP12930_20250318_1000_20250318_1624,12930,2025-03-18 10:00:00,2025-03-18 16:24:00,5,0,325,2,1
2025_HARP12906_20250318_1524_20250319_0248,12906,2025-03-18 15:24:00,2025-03-19 02:48:00,8,0,327,2,1
2025_HARP12923_20250318_1948_20250318_1948,12923,2025-03-18 19:48:00,2025-03-18 19:48:00,1,0,329,2,1
2025_HARP12923_20250318_2312_20250318_2312,12923,2025-03-18 23:12:00,2025-03-18 23:12:00,1,0,331,2,1
2025_HARP12933_20250319_0212_20250320_0048,12933,2025-03-19 02:12:00,2025-03-20 00:48:00,15,0,333,2,1
2025_HARP12955_20250319_1312_20250319_1624,12955,2025-03-19 13:12:00,2025-03-19 16:24:00,3,0,335,2,1
2025_HARP12907_20250319_2048_20250320_1912,12907,2025-03-19 20:48:00,2025-03-20 19:12:00,15,15,337,2,1
2025_HARP12923_20250320_0236_20250321_0100,12923,2025-03-20 02:36:00,2025-03-21 01:00:00,15,0,339,2,1
2025_HARP12907_20250320_2048_20250321_1912,12907,2025-03-20 20:48:00,2025-03-21 19:12:00,15,12,341,2,1
2025_HARP12923_20250321_0236_20250322_0100,12923,2025-03-21 02:36:00,2025-03-22 01:00:00,15,0,343,2,1
2025_HARP12955_20250321_1948_20250322_1812,12955,2025-03-21 19:48:00,2025-03-22 18:12:00,15,0,345,2,1
2025_HARP12933_20250322_0224_20250322_0224,12933,2025-03-22 02:24:00,2025-03-22 02:24:00,1,0,347,2,1
2025_HARP12941_20250322_0736_20250323_0424,12941,2025-03-22 07:36:00,2025-03-23 04:24:00,14,0,349,2,1
2025_HARP12941_20250323_0736_20250324_0424,12941,2025-03-23 07:36:00,2025-03-24 04:24:00,14,0,351,2,1
2025_HARP12958_20250324_0736_20250325_0424,12958,2025-03-24 07:36:00,2025-03-25 04:24:00,14,0,353,2,1
2025_HARP12958_20250325_0736_20250326_0000,12958,2025-03-25 07:36:00,2025-03-26 00:00:00,11,0,355,2,1
2025_HARP12958_20250326_0312_20250326_1112,12958,2025-03-26 03:12:00,2025-03-26 11:12:00,6,0,357,2,1
2025_HARP12958_20250326_1500_20250327_1324,12958,2025-03-26 15:00:00,2025-03-27 13:24:00,15,0,359,2,1
2025_HARP12961_20250327_0212_20250328_0036,12961,2025-03-27 02:12:00,2025-03-28 00:36:00,15,0,361,2,1
2025_HARP12958_20250327_1500_20250328_1324,12958,2025-03-27 15:00:00,2025-03-28 13:24:00,15,0,363,2,1
2025_HARP12962_20250328_0736_20250328_2336,12962,2025-03-28 07:36:00,2025-03-28 23:36:00,11,0,365,2,1
2025_HARP12962_20250329_0248_20250329_0424,12962,2025-03-29 02:48:00,2025-03-29 04:24:00,2,0,367,2,1
2025_HARP12962_20250329_0736_20250329_2336,12962,2025-03-29 07:36:00,2025-03-29 23:36:00,11,0,369,2,1
2025_HARP12961_20250330_0212_20250330_1812,12961,2025-03-30 02:12:00,2025-03-30 18:12:00,11,0,371,2,1
2025_HARP12993_20250331_0448_20250401_0312,12993,2025-03-31 04:48:00,2025-04-01 03:12:00,15,0,373,2,1
2025_HARP13009_20250331_2112_20250401_1624,13009,2025-03-31 21:12:00,2025-04-01 16:24:00,13,0,375,2,1
2025_HARP12993_20250401_0448_20250401_1736,12993,2025-04-01 04:48:00,2025-04-01 17:36:00,9,0,377,2,1
2025_HARP12993_20250401_2148_20250401_2148,12993,2025-04-01 21:48:00,2025-04-01 21:48:00,1,0,379,2,1
2025_HARP13009_20250402_0300_20250402_1236,13009,2025-04-02 03:00:00,2025-04-02 12:36:00,7,0,381,2,1
2025_HARP12997_20250402_0400_20250402_1200,12997,2025-04-02 04:00:00,2025-04-02 12:00:00,6,0,383,2,1
2025_HARP12997_20250402_1948_20250402_2124,12997,2025-04-02 19:48:00,2025-04-02 21:24:00,2,0,385,2,1
2025_HARP13004_20250402_2024_20250402_2336,13004,2025-04-02 20:24:00,2025-04-02 23:36:00,3,0,387,2,1
2025_HARP13011_20250402_2348_20250403_1724,13011,2025-04-02 23:48:00,2025-04-03 17:24:00,12,0,389,2,1
2025_HARP12993_20250403_0048_20250403_2324,12993,2025-04-03 00:48:00,2025-04-03 23:24:00,15,0,391,2,1
2025_HARP13009_20250403_0248_20250403_0424,13009,2025-04-03 02:48:00,2025-04-03 04:24:00,2,0,393,2,1
2025_HARP13009_20250403_0736_20250404_0612,13009,2025-04-03 07:36:00,2025-04-04 06:12:00,15,0,395,2,1
2025_HARP12997_20250404_0224_20250404_2136,12997,2025-04-04 02:24:00,2025-04-04 21:36:00,13,0,397,2,1
2025_HARP13004_20250404_0748_20250405_0612,13004,2025-04-04 07:48:00,2025-04-05 06:12:00,15,15,399,2,1
2025_HARP13024_20250404_1424_20250405_1248,13024,2025-04-04 14:24:00,2025-04-05 12:48:00,15,0,401,2,1
2025_HARP12997_20250405_0224_20250405_2312,12997,2025-04-05 02:24:00,2025-04-05 23:12:00,14,0,403,2,1
2025_HARP13009_20250405_0748_20250405_1100,13009,2025-04-05 07:48:00,2025-04-05 11:00:00,3,0,405,2,1
2025_HARP13004_20250406_0748_20250406_2212,13004,2025-04-06 07:48:00,2025-04-06 22:12:00,10,1,407,2,1
2025_HARP13024_20250406_1424_20250407_1248,13024,2025-04-06 14:24:00,2025-04-07 12:48:00,15,0,409,2,1
2025_HARP13024_20250407_1424_20250407_1600,13024,2025-04-07 14:24:00,2025-04-07 16:00:00,2,0,411,2,1
2025_HARP13030_20250407_1936_20250408_1624,13030,2025-04-07 19:36:00,2025-04-08 16:24:00,14,0,413,2,1
2025_HARP13053_20250408_1900_20250409_1236,13053,2025-04-08 19:00:00,2025-04-09 12:36:00,12,0,415,2,1
2025_HARP13030_20250408_2000_20250408_2312,13030,2025-04-08 20:00:00,2025-04-08 23:12:00,3,0,417,2,1
2025_HARP13030_20250409_1900_20250410_1412,13030,2025-04-09 19:00:00,2025-04-10 14:12:00,13,13,419,2,1
2025_HARP13036_20250409_2000_20250410_1824,13036,2025-04-09 20:00:00,2025-04-10 18:24:00,15,0,421,2,1
2025_HARP13035_20250410_1100_20250411_0924,13035,2025-04-10 11:00:00,2025-04-11 09:24:00,15,0,423,2,1
2025_HARP13044_20250411_0124_20250411_2348,13044,2025-04-11 01:24:00,2025-04-11 23:48:00,15,0,425,2,1
2025_HARP13036_20250411_2000_20250412_1824,13036,2025-04-11 20:00:00,2025-04-12 18:24:00,15,0,427,2,1
2025_HARP13035_20250412_1100_20250413_0924,13035,2025-04-12 11:00:00,2025-04-13 09:24:00,15,0,429,2,1
2025_HARP13044_20250413_0124_20250413_1100,13044,2025-04-13 01:24:00,2025-04-13 11:00:00,7,0,431,2,1
2025_HARP13035_20250413_1412_20250414_1236,13035,2025-04-13 14:12:00,2025-04-14 12:36:00,15,0,433,2,1
2025_HARP13056_20250413_1548_20250414_1412,13056,2025-04-13 15:48:00,2025-04-14 14:12:00,15,0,435,2,1
2025_HARP13035_20250414_1412_20250414_1724,13035,2025-04-14 14:12:00,2025-04-14 17:24:00,3,0,437,2,1
2025_HARP13056_20250414_1548_20250414_1724,13056,2025-04-14 15:48:00,2025-04-14 17:24:00,2,0,439,2,1
2025_HARP13044_20250414_2036_20250414_2348,13044,2025-04-14 20:36:00,2025-04-14 23:48:00,3,0,441,2,1
2025_HARP13044_20250415_0300_20250415_1100,13044,2025-04-15 03:00:00,2025-04-15 11:00:00,6,0,443,2,1
2025_HARP13078_20250415_0948_20250415_1124,13078,2025-04-15 09:48:00,2025-04-15 11:24:00,2,0,445,2,1
2025_HARP13078_20250415_1736_20250415_2236,13078,2025-04-15 17:36:00,2025-04-15 22:36:00,4,0,447,2,1
